id;name;p0;p1;p2;p3;p4;p5;p6;p7;p8;p9;p10;p11;;;;grouped label;category
146;albatross, mollymawk;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;bird;aquatic bird;seabird, sea bird, seafowl;pelagic bird, oceanic bird; ; ; ; ;;;;bird;animal
33;loggerhead, loggerhead turtle, Caretta caretta;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;reptile, reptilian;anapsid, anapsid reptile;chelonian, chelonian reptile;turtle;sea turtle, marine turtle; ; ; ;;;;reptile;animal
34;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;reptile, reptilian;anapsid, anapsid reptile;chelonian, chelonian reptile;turtle;sea turtle, marine turtle; ; ; ;;;;reptile;animal
35;mud turtle;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;reptile, reptilian;anapsid, anapsid reptile;chelonian, chelonian reptile;turtle; ; ; ; ;;;;reptile;animal
36;terrapin;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;reptile, reptilian;anapsid, anapsid reptile;chelonian, chelonian reptile;turtle; ; ; ; ;;;;reptile;animal
37;box turtle, box tortoise;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;reptile, reptilian;anapsid, anapsid reptile;chelonian, chelonian reptile;turtle; ; ; ; ;;;;reptile;animal
38;banded gecko;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;reptile, reptilian;diapsid, diapsid reptile;saurian;lizard;gecko; ; ; ;;;;reptile;animal
39;common iguana, iguana, Iguana iguana;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;reptile, reptilian;diapsid, diapsid reptile;saurian;lizard;iguanid, iguanid lizard; ; ; ;;;;reptile;animal
40;American chameleon, anole, Anolis carolinensis;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;reptile, reptilian;diapsid, diapsid reptile;saurian;lizard;iguanid, iguanid lizard; ; ; ;;;;reptile;animal
41;whiptail, whiptail lizard;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;reptile, reptilian;diapsid, diapsid reptile;saurian;lizard;teiid lizard, teiid; ; ; ;;;;reptile;animal
42;agama;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;reptile, reptilian;diapsid, diapsid reptile;saurian;lizard;agamid, agamid lizard; ; ; ;;;;reptile;animal
43;frilled lizard, Chlamydosaurus kingi;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;reptile, reptilian;diapsid, diapsid reptile;saurian;lizard;agamid, agamid lizard; ; ; ;;;;reptile;animal
44;alligator lizard;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;reptile, reptilian;diapsid, diapsid reptile;saurian;lizard;anguid lizard; ; ; ;;;;reptile;animal
45;Gila monster, Heloderma suspectum;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;reptile, reptilian;diapsid, diapsid reptile;saurian;lizard;venomous lizard; ; ; ;;;;reptile;animal
46;green lizard, Lacerta viridis;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;reptile, reptilian;diapsid, diapsid reptile;saurian;lizard;lacertid lizard, lacertid; ; ; ;;;;reptile;animal
47;African chameleon, Chamaeleo chamaeleon;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;reptile, reptilian;diapsid, diapsid reptile;saurian;lizard;chameleon, chamaeleon; ; ; ;;;;reptile;animal
48;Komodo dragon, Komodo lizard, dragon lizard, giant lizard, Varanus komodoensis;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;reptile, reptilian;diapsid, diapsid reptile;saurian;lizard;monitor, monitor lizard, varan; ; ; ;;;;reptile;animal
51;triceratops;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;reptile, reptilian;diapsid, diapsid reptile;archosaur, archosaurian, archosaurian reptile;dinosaur;ornithischian, ornithischian dinosaur;ceratopsian, horned dinosaur; ; ;;;;reptile;animal
50;American alligator, Alligator mississipiensis;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;reptile, reptilian;diapsid, diapsid reptile;crocodilian reptile, crocodilian;alligator, gator; ; ; ; ;;;;reptile;animal
49;African crocodile, Nile crocodile, Crocodylus niloticus;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;reptile, reptilian;diapsid, diapsid reptile;crocodilian reptile, crocodilian;crocodile; ; ; ; ;;;;reptile;animal
52;thunder snake, worm snake, Carphophis amoenus;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;reptile, reptilian;diapsid, diapsid reptile;snake, serpent, ophidian;colubrid snake, colubrid; ; ; ; ;;;;reptile;animal
53;ringneck snake, ring-necked snake, ring snake;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;reptile, reptilian;diapsid, diapsid reptile;snake, serpent, ophidian;colubrid snake, colubrid; ; ; ; ;;;;reptile;animal
54;hognose snake, puff adder, sand viper;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;reptile, reptilian;diapsid, diapsid reptile;snake, serpent, ophidian;colubrid snake, colubrid; ; ; ; ;;;;reptile;animal
55;green snake, grass snake;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;reptile, reptilian;diapsid, diapsid reptile;snake, serpent, ophidian;colubrid snake, colubrid; ; ; ; ;;;;reptile;animal
56;king snake, kingsnake;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;reptile, reptilian;diapsid, diapsid reptile;snake, serpent, ophidian;colubrid snake, colubrid; ; ; ; ;;;;reptile;animal
57;garter snake, grass snake;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;reptile, reptilian;diapsid, diapsid reptile;snake, serpent, ophidian;colubrid snake, colubrid; ; ; ; ;;;;reptile;animal
58;water snake;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;reptile, reptilian;diapsid, diapsid reptile;snake, serpent, ophidian;colubrid snake, colubrid; ; ; ; ;;;;reptile;animal
59;vine snake;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;reptile, reptilian;diapsid, diapsid reptile;snake, serpent, ophidian;colubrid snake, colubrid; ; ; ; ;;;;reptile;animal
60;night snake, Hypsiglena torquata;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;reptile, reptilian;diapsid, diapsid reptile;snake, serpent, ophidian;colubrid snake, colubrid; ; ; ; ;;;;reptile;animal
61;boa constrictor, Constrictor constrictor;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;reptile, reptilian;diapsid, diapsid reptile;snake, serpent, ophidian;constrictor;boa; ; ; ;;;;reptile;animal
62;rock python, rock snake, Python sebae;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;reptile, reptilian;diapsid, diapsid reptile;snake, serpent, ophidian;constrictor;boa;python; ; ;;;;reptile;animal
63;Indian cobra, Naja naja;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;reptile, reptilian;diapsid, diapsid reptile;snake, serpent, ophidian;elapid, elapid snake;cobra; ; ; ;;;;reptile;animal
64;green mamba;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;reptile, reptilian;diapsid, diapsid reptile;snake, serpent, ophidian;elapid, elapid snake;mamba;black mamba, Dendroaspis augusticeps; ; ;;;;reptile;animal
65;sea snake;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;reptile, reptilian;diapsid, diapsid reptile;snake, serpent, ophidian; ; ; ; ; ;;;;reptile;animal
66;horned viper, cerastes, sand viper, horned asp, Cerastes cornutus;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;reptile, reptilian;diapsid, diapsid reptile;snake, serpent, ophidian;viper; ; ; ; ;;;;reptile;animal
67;diamondback, diamondback rattlesnake, Crotalus adamanteus;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;reptile, reptilian;diapsid, diapsid reptile;snake, serpent, ophidian;viper;pit viper;rattlesnake, rattler; ; ;;;;reptile;animal
68;sidewinder, horned rattlesnake, Crotalus cerastes;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;reptile, reptilian;diapsid, diapsid reptile;snake, serpent, ophidian;viper;pit viper;rattlesnake, rattler; ; ;;;;reptile;animal
30;bullfrog, Rana catesbeiana;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;amphibian;frog, toad, toad frog, anuran, batrachian, salientian;true frog, ranid; ; ; ; ; ;;;;amphibian;animal
31;tree frog, tree-frog;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;amphibian;frog, toad, toad frog, anuran, batrachian, salientian; ; ; ; ; ; ;;;;amphibian;animal
32;tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;amphibian;frog, toad, toad frog, anuran, batrachian, salientian; ; ; ; ; ; ;;;;amphibian;animal
25;European fire salamander, Salamandra salamandra;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;amphibian;salamander; ; ; ; ; ; ;;;;amphibian;animal
26;common newt, Triturus vulgaris;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;amphibian;salamander;newt, triton; ; ; ; ; ;;;;amphibian;animal
27;eft;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;amphibian;salamander;newt, triton; ; ; ; ; ;;;;amphibian;animal
28;spotted salamander, Ambystoma maculatum;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;amphibian;salamander;ambystomid, ambystomid salamander; ; ; ; ; ;;;;amphibian;animal
29;axolotl, mud puppy, Ambystoma mexicanum;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;amphibian;salamander;ambystomid, ambystomid salamander; ; ; ; ; ;;;;amphibian;animal
5;electric ray, crampfish, numbfish, torpedo;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;aquatic vertebrate;fish;cartilaginous fish, chondrichthian;elasmobranch, selachian;ray; ; ; ;;;;fish;animal
6;stingray;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;aquatic vertebrate;fish;cartilaginous fish, chondrichthian;elasmobranch, selachian;ray; ; ; ;;;;fish;animal
2;great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;aquatic vertebrate;fish;cartilaginous fish, chondrichthian;elasmobranch, selachian;shark;mackerel shark; ; ;;;;fish;animal
3;tiger shark, Galeocerdo cuvieri;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;aquatic vertebrate;fish;cartilaginous fish, chondrichthian;elasmobranch, selachian;shark;requiem shark; ; ;;;;fish;animal
4;hammerhead, hammerhead shark;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;aquatic vertebrate;fish;cartilaginous fish, chondrichthian;elasmobranch, selachian;shark; ; ; ;;;;fish;animal
389;barracouta, snoek;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;aquatic vertebrate;fish;food fish; ; ; ; ; ;;;;fish;animal
391;coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;aquatic vertebrate;fish;food fish;salmon; ; ; ; ;;;;fish;animal
0;tench, Tinca tinca;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;aquatic vertebrate;fish;bony fish;teleost fish, teleost, teleostan;soft-finned fish, malacopterygian;cypriniform fish;cyprinid, cyprinid fish; ;;;;fish;animal
1;goldfish, Carassius auratus;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;aquatic vertebrate;fish;bony fish;teleost fish, teleost, teleostan;soft-finned fish, malacopterygian;cypriniform fish;cyprinid, cyprinid fish; ;;;;fish;animal
390;eel;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;aquatic vertebrate;fish;bony fish;teleost fish, teleost, teleostan;soft-finned fish, malacopterygian; ; ; ;;;;fish;animal
392;rock beauty, Holocanthus tricolor;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;aquatic vertebrate;fish;bony fish;teleost fish, teleost, teleostan;spiny-finned fish, acanthopterygian;percoid fish, percoid, percoidean;butterfly fish; ;;;;fish;animal
393;anemone fish;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;aquatic vertebrate;fish;bony fish;teleost fish, teleost, teleostan;spiny-finned fish, acanthopterygian;percoid fish, percoid, percoidean;damselfish, demoiselle; ;;;;fish;animal
396;lionfish;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;aquatic vertebrate;fish;bony fish;teleost fish, teleost, teleostan;spiny-finned fish, acanthopterygian;scorpaenoid, scorpaenoid fish;scorpaenid, scorpaenid fish; ;;;;fish;animal
397;puffer, pufferfish, blowfish, globefish;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;aquatic vertebrate;fish;bony fish;teleost fish, teleost, teleostan;spiny-finned fish, acanthopterygian;plectognath, plectognath fish; ; ;;;;fish;animal
394;sturgeon;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;aquatic vertebrate;fish;bony fish;teleost fish, teleost, teleostan;ganoid, ganoid fish; ; ; ;;;;fish;animal
395;gar, garfish, garpike, billfish, Lepisosteus osseus;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;aquatic vertebrate;fish;bony fish;teleost fish, teleost, teleostan;ganoid, ganoid fish; ; ; ;;;;fish;animal
